variant,label,similarity,a_row,b_row,a_model,b_model,a_size,b_size,a_source,b_source,a_url,b_url,a_name,b_name,label_detail
fåtölj,samma_modell,0.834,93946,94088,samsas,samsas,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_3454027_bb00522bf4.jpg,https://images.auctionet.com/thumbs/mini_item_4674839_6a179b1270.jpg,"""Samsas"", fåtölj, stoppad textilbeklädd stomme, OH Sjögren Tranås, brickmärkt. c","FÅTÖLJER, ETT PAR, ""SAMSAS"". carl malmsten",samma_modell_okänd_storlek
fåtölj,samma_modell,0.5181,27579,34280,poang,poang,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24408284/1f927565-a4a2-45b5-9d28-be9b4b459037,https://images.blocketcdn.se/dynamic/default/item/22683709/bcbe0f5a-e3f3-4590-a938-aa3cf3ad8cf2,Ikea Poem/Poäng snurrfåtölj 2 st,IKEA Poäng Liggfåtölj,samma_modell_okänd_storlek
fåtölj,samma_modell,0.9546,1740,94004,lamino,lamino,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_4736624_9494e4a425.jpg,https://images.auctionet.com/thumbs/mini_item_4559473_2cc130040a.jpg,"""Lamino"", fåtölj, för Swedese, ek, klädsel av fårskinn, brännmärkt, 1900/2000-ta","Fåtölj, ""Lamino"", Swedese, brännmärkt. yngve ekström",samma_modell_okänd_storlek
fåtölj,samma_modell,0.7817,3202,23551,poang,poang,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_5077332_a1644b9bec.jpg,https://images.blocketcdn.se/dynamic/default/item/24412855/4c877c9c-8dae-4208-8223-7e3e82c23475,"NOBURO NAKAMURA, Fåtöljer, 2 st, ""Poäng"", IKEA, 1900-tal.","IKEA Fåtölj x 2 POÄNG ek, röd",samma_modell_okänd_storlek
fåtölj,samma_modell,0.6626,1703,90854,poang,poang,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4763534_386aa8d373.jpg,https://images.blocketcdn.se/dynamic/default/item/24756330/3c1a9c2c-e767-4093-a718-fb54bafcef8a,"Fåtöljer, ""Poäng"", 1 par, ek med skinnklädsel, IKEA. noboru nakamura","Fåtölj, Poäng",samma_modell_okänd_storlek
fåtölj,samma_modell,0.8354,93955,93973,samsas,samsas,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_3782773_b83128cada.jpg,https://images.auctionet.com/thumbs/mini_item_3688649_053e545fef.jpg,"Fåtöljer ""Samsas"" 1900-tal (2 st). carl malmsten","Fåtölj, 'Samsas', klädd i fårskinnspäls. carl malmsten",samma_modell_okänd_storlek
fåtölj,samma_modell,0.3452,27666,34839,stockholm,stockholm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24359622/0149f052-1df0-4518-943d-85767761e5d0,https://images.blocketcdn.se/dynamic/default/item/23815168/eb53823e-ab7f-44f4-a596-cbc54c5dba39,Ikea Stockholm Fåtölj,"Designerstol, KARIN MOBRING & TOMAS JELINEK, karmstol, ""Stockholm"" IKEA",samma_modell_okänd_storlek
fåtölj,samma_modell,0.7363,93972,4472,samsas,samsas,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_3688645_45150722a2.jpg,https://images.auctionet.com/thumbs/mini_item_4854382_b6a0eb7ccd.jpg,"Fåtölj, 'Samsas', klädd i fårskinnspäls. carl malmsten","""Samsas"", fåtöljer ett par, 1900-talets andra hälft. carl malmsten",samma_modell_okänd_storlek
fåtölj,samma_modell,0.834,93878,41603,lamino,lamino,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4598929_f0fc0f1f9b.jpg,https://images.blocketcdn.se/dynamic/default/item/24682896/d72a6a87-fdd3-4150-a18a-fef7e662d3ff,"""Lamino"", fåtölj, stomme i ek, Swedese, klädd i fårskinn, brännmärkt. yngve ekst","Lamino svart, knappt använd",samma_modell_okänd_storlek
fåtölj,samma_modell,0.9248,93955,2461,samsas,samsas,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_3782773_b83128cada.jpg,https://images.auctionet.com/thumbs/mini_item_4874941_721408688d.jpg,"Fåtöljer ""Samsas"" 1900-tal (2 st). carl malmsten","Fåtöljer, ett par, ""Samsas"". carl malmsten",samma_modell_okänd_storlek
fåtölj,samma_modell,0.8599,94009,94212,samsas,samsas,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_3661466_d24f54781b.jpg,https://images.auctionet.com/thumbs/mini_item_3697115_76f08404c2.jpg,"Fåtölj, ""Samsas"", O.H Sjögren. carl malmsten","Fåtöljer, ett par, ""Samsas"". carl malmsten",samma_modell_okänd_storlek
fåtölj,samma_modell,0.8628,94100,94105,samsas,samsas,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_3556480_109983d5d9.jpg,https://images.auctionet.com/thumbs/mini_item_4405269_e42f0fab10.jpg,"1 par, ""Samsas"", fåtöljer, 1900-tal. carl malmsten","Fåtölj, Modell Samsas, AB O.H Sjögren, Tranås, 1900-tal. carl malmsten",samma_modell_okänd_storlek
fåtölj,samma_modell,0.8447,28305,33490,poang,poang,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23827646/df2daba3-8404-42ec-baf5-37e571ea675a,https://images.blocketcdn.se/dynamic/default/item/20645568/c39e7c81-27ca-4502-9d3b-de82124428dd,poäng fåtölj,Poäng fåtölj svart trä- gråblått tyg,samma_modell_okänd_storlek
fåtölj,samma_modell,0.8994,93953,4382,samsas,samsas,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_3695598_6a852e8ff4.jpg,https://images.auctionet.com/thumbs/mini_item_4777075_9b80c3972b.jpg,"CARL MALMSTEN, Fåtölj, ""Samsas"", faststoppad textilklädd i ull möbeltyg, djuphäf","""Samsas"", fåtölj, fast stoppad stomme, textilklädsel, klädda knappar, kantband. ",samma_modell_okänd_storlek
fåtölj,samma_modell,0.7354,27614,90709,poang,poang,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24387947/a366719a-0f71-4606-bb12-5d5b75434853,https://images.blocketcdn.se/dynamic/default/item/24761619/fc6611e3-0f84-4bf1-a492-927f78a17ca0,"Fåtölj i svart skinn, Poäng från IKEA",Fåtölj fårskinn / IKEA poäng,samma_modell_okänd_storlek
fåtölj,samma_modell,0.7915,94070,7685,samsas,samsas,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_3762309_6bca34ed70.jpg,https://images.auctionet.com/thumbs/mini_item_4777795_54c37ad484.jpg,"FÅTÖLJ, "" Samsas "" brickmärkt, AB O.H Sjögren. carl malmsten","FÅTÖLJ, ""SAMSAS"", 1900-TALETS ANDRA HÄLFT. carl malmsten",samma_modell_okänd_storlek
fåtölj,samma_modell,0.6831,23762,30441,strandmon,strandmon,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24284504/6061d0c2-a3ef-4b33-9d8d-6755e5824820,https://images.blocketcdn.se/dynamic/default/item/24547252/4e301d34-07e8-46f6-a3f2-4ab552684ca1,Fåtölj från Ikea,3 st IKEA Strandmon fåtöljer,samma_modell_okänd_storlek
fåtölj,samma_modell,0.7822,27614,33543,poang,poang,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24387947/a366719a-0f71-4606-bb12-5d5b75434853,https://images.blocketcdn.se/dynamic/default/item/24682564/8b208027-a3fb-4f17-bb0c-bb57b13349cd,"Fåtölj i svart skinn, Poäng från IKEA",Två fåtöljer - POÄNG - från IKEA - beige,samma_modell_okänd_storlek
fåtölj,samma_modell,0.6128,1541,34712,sirocco,sirocco,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4743505_a9ba9ad34c.jpg,https://images.blocketcdn.se/dynamic/default/item/23987045/37037b4e-8e9b-4e61-9c11-5b243d45bb77,"Fåtöljer, Ett par, ""Sirocco"", 1990-tal. arne norell",Arne Norell Sirocco fåtöljer,samma_modell_okänd_storlek
fåtölj,samma_modell,0.708,93960,3148,pernilla,pernilla,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_4470910_a18884011a.jpg,https://images.auctionet.com/thumbs/mini_item_4822580_483aa43342.jpg,"fåtölj, ""Pernilla roto"", fårskinnsklädsel, snurrbar fot i aluminium. bruno maths","SNURRFÅTÖLJ, ""Pernilla"". bruno mathsson",samma_modell_okänd_storlek
fåtölj,samma_modell,0.7495,93974,26158,lamino,lamino,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4600476_4382dc2ea7.jpg,https://images.blocketcdn.se/dynamic/default/item/24700130/859408f5-cd74-49ba-bcd6-15f95160d55c,"Fåtölj ""Lamino"", Swedese, fårskinnsklädsel. yngve ekström",Yngve Ekström Lamino fåtölj – Swedese EK,samma_modell_okänd_storlek
fåtölj,samma_modell,0.8452,1894,4377,lilla aland,lilla aland,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_4961783_26e2d3427f.jpg,https://images.auctionet.com/thumbs/mini_item_5132937_d48079f169.jpg,"Karmstolar, ett par. ""Lilla Åland"", lackad björk, Stolab, 1996. carl malmsten","Karmstolar, 4 stycken, ""Lilla Åland"", målade, Stolab, 2002. carl malmsten",samma_modell_okänd_storlek
fåtölj,samma_modell,0.8823,94093,94100,samsas,samsas,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_3524873_8e3f20710f.jpg,https://images.auctionet.com/thumbs/mini_item_3556480_109983d5d9.jpg,"Fåtölj, ""Samsas"", OH Sjögrens Stoppmöbler, Tranås, 1980-tal. carl malmsten","1 par, ""Samsas"", fåtöljer, 1900-tal. carl malmsten",samma_modell_okänd_storlek
fåtölj,samma_modell,0.4514,27275,90825,poang,poang,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24572818/1ee3fc35-1661-42c2-aea1-9b9fa9eab491,https://images.blocketcdn.se/dynamic/default/item/24767090/6879198a-fcb3-4050-9711-04043897c9d6,Äldre fåtölj från Ikea - 1999,IKEA POÄNG fåtöljer (2 st) med runt sidobord – mycket fint skick,samma_modell_okänd_storlek
fåtölj,samma_modell,0.9351,93865,94003,lamino,lamino,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_4270177_988191ddb5.jpg,https://images.auctionet.com/thumbs/mini_item_4559470_d483760660.jpg,"Fåtölj, ""Lamino"", ek och teak med klädsel av fårskinn, Swedese. yngve ekström","Fåtölj, ""Lamino"", Swedese, brännmärkt. yngve ekström",samma_modell_okänd_storlek
fåtölj,samma_modell,0.9214,3357,94093,samsas,samsas,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_4832206_2222e6bc2d.jpg,https://images.auctionet.com/thumbs/mini_item_3524873_8e3f20710f.jpg,"Fåtölj, ""Samsas"", textil klädsel. carl malmsten","Fåtölj, ""Samsas"", OH Sjögrens Stoppmöbler, Tranås, 1980-tal. carl malmsten",samma_modell_okänd_storlek
fåtölj,samma_modell,0.7041,23329,29381,poang,poang,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24523731/2980b88a-a472-4a4f-a4ef-ba763b9e582b,https://images.blocketcdn.se/dynamic/default/item/22669980/62e99465-71ce-45a6-960d-352442d4f869,"POÄNG fåtö6 Fåtölj, björkfaner/Hillared mörkblå","NOBURO NAKAMURA ""Poem/poäng"" fåtölj",samma_modell_okänd_storlek
fåtölj,samma_modell,0.8135,28949,34347,strandmon,strandmon,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24659527/fc8e3342-bacf-47b9-b1b7-19f4a5ebd702,https://images.blocketcdn.se/dynamic/default/item/24258684/d9320ff1-9ac3-4fa4-ae16-87d1ab7be566,Ikea Strandmon fåtölj,Fåtölj strandmon,samma_modell_okänd_storlek
fåtölj,samma_modell,0.7104,2045,2060,lilla aland,lilla aland,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_4894582_cc37544400.jpg,https://images.auctionet.com/thumbs/mini_item_4936668_828e40b7bd.jpg,"Karmstol, ""Lilla Åland"" Stolab, 2001. carl malmsten","Karmstolar, 4 st, ""Lilla Åland"", Stolab, 1990. carl malmsten",samma_modell_okänd_storlek
fåtölj,samma_modell,0.6597,24464,29381,poang,poang,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/22088314/bd041234-11f1-4b4d-8905-d3b76ddfb7bb,https://images.blocketcdn.se/dynamic/default/item/22669980/62e99465-71ce-45a6-960d-352442d4f869,IKEA fåtölj poäng trästomme mönstrad klädsel,"NOBURO NAKAMURA ""Poem/poäng"" fåtölj",samma_modell_okänd_storlek
fåtölj,samma_modell,0.8667,93946,94100,samsas,samsas,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_3454027_bb00522bf4.jpg,https://images.auctionet.com/thumbs/mini_item_3556480_109983d5d9.jpg,"""Samsas"", fåtölj, stoppad textilbeklädd stomme, OH Sjögren Tranås, brickmärkt. c","1 par, ""Samsas"", fåtöljer, 1900-tal. carl malmsten",samma_modell_okänd_storlek
fåtölj,samma_modell,0.436,30510,91105,stockholm,stockholm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24435603/9eefac98-eace-44de-8f0c-80f4dcb0a6ac,https://images.blocketcdn.se/dynamic/default/item/24761626/6911c9e0-2417-4bff-904b-3cde9faf2cd4,IKEA STOCKHOLM fåtölj – Ola Wihlborg – snurrbar – designklassiker,Två episka gula fåtöljer IKEA PS Stockholm,samma_modell_okänd_storlek
fåtölj,samma_modell,0.6899,4372,31642,pernilla,pernilla,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_5131817_9b78acd1c4.jpg,https://images.blocketcdn.se/dynamic/default/item/24329992/a0e204a8-8af2-4bee-bd6e-da7ef7772586,"Snurrfåtöljer 1 par ""Pernilla Roto"" Dux, 1900-talets andra hälft. bruno mathsson",Bruno Mathsson Pernilla 69 – DUX fåtölj i svart Dakota-läder,samma_modell_okänd_storlek
fåtölj,samma_modell,0.562,29553,91147,strandmon,strandmon,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24102402/e2ff0d0a-4067-4990-b766-2b29b35aa149,https://images.blocketcdn.se/dynamic/default/item/24752700/f08c6071-15ea-42b6-a78a-4b5ab29a5e90,Ikea Strandmon fåtölj,Fåtölj Strandmon från Ikea mörkgrå,samma_modell_okänd_storlek
fåtölj,samma_modell,0.312,34744,42574,poang,poang,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23955013/ec928acc-16fd-425f-9769-92797e15185e,https://images.blocketcdn.se/dynamic/default/item/24185695/f2c0f819-680f-41af-90cb-4cda60baa1e8,2 st POÄNG fåtöljer,Fåtöljen poäng,samma_modell_okänd_storlek
fåtölj,samma_modell,0.6543,28192,33511,poang,poang,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23929074/a183d905-af8d-4504-a5c1-bd26d2e850b6,https://images.blocketcdn.se/dynamic/default/item/24694297/6bdad6ec-9d1f-4b72-950d-5621e14df2ef,Ikea påäng fåtöljer,IKEA POÄNG fåtölj,samma_modell_okänd_storlek
fåtölj,samma_modell,0.7168,93999,32989,pernilla,pernilla,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4261335_ec0c5d10a9.jpg,https://images.blocketcdn.se/dynamic/default/item/24198412/8c91c6dc-14b8-4fc5-aaf8-5ab5b11c92e2,"Fåtölj, ""Pernilla"". bruno mathsson",Bruno Mathsson Pernilla Fåtölj Liggfåtölj DUX,samma_modell_okänd_storlek
fåtölj,samma_modell,0.4546,27342,27600,poang,poang,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24551158/71524200-c4cf-4940-b79d-f4320855143a,https://images.blocketcdn.se/dynamic/default/item/22084403/a080cb99-d448-46b3-85d2-ff00415d4efd,IKEAs fåtölj Poäng,Ikea poäng,samma_modell_okänd_storlek
fåtölj,samma_modell,0.6304,23642,33543,poang,poang,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24377614/1e1ff26f-cd92-4666-9d9d-84c3bd0a4c76,https://images.blocketcdn.se/dynamic/default/item/24682564/8b208027-a3fb-4f17-bb0c-bb57b13349cd,"Poäng fåtöljer, design Lars Engman Ikea",Två fåtöljer - POÄNG - från IKEA - beige,samma_modell_okänd_storlek
fåtölj,samma_modell,0.6187,93980,33543,poang,poang,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4481507_c4677ac350.jpg,https://images.blocketcdn.se/dynamic/default/item/24682564/8b208027-a3fb-4f17-bb0c-bb57b13349cd,"Fåtölj, ""Poäng"", bok och fårskinn, IKEA. noboru nakamura",Två fåtöljer - POÄNG - från IKEA - beige,samma_modell_okänd_storlek
fåtölj,samma_modell,0.7173,25003,28681,poang,poang,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23321707/68dbb1ff-a9d8-41d5-9379-ae2ac3fc02b7,https://images.blocketcdn.se/dynamic/default/item/17456187/8754cb35-c20e-41cc-8ac7-5eceb8332e0d,Ikea Poäng Fåtölj,"Nackkudde, nackstöd IKEA Poäng fåtölj",samma_modell_okänd_storlek
fåtölj,samma_modell,0.6494,28301,28379,ektorp,ektorp,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23830206/7a7c788a-7186-4c7e-a721-51930fa973c0,https://images.blocketcdn.se/dynamic/default/item/23738522/14155549-d52a-48ed-a816-2fe4f416fc8c,Fåtölj Ektorp,IKEA Ektorp fåtölj med Vimle nackstöd,samma_modell_okänd_storlek
fåtölj,samma_modell,0.7363,93972,94065,samsas,samsas,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_3688645_45150722a2.jpg,https://images.auctionet.com/thumbs/mini_item_3616244_8915a25289.jpg,"Fåtölj, 'Samsas', klädd i fårskinnspäls. carl malmsten","Fåtöljer, ett par, ""Samsas"", O.H. Sjögren. carl malmsten",samma_modell_okänd_storlek
fåtölj,samma_modell,0.5293,94229,33865,stockholm,stockholm,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4543109_afa0dfabc5.jpg,https://images.blocketcdn.se/dynamic/default/item/24550665/24dff8f3-ca86-45b4-8e91-eb3c2a218fda,"Fåtölj/Soffdel, sammet, ur kollektionen ""IKEA Stockholm 2025"". ola wihlborg",2 fåtöljer Ikea stockholm,samma_modell_okänd_storlek
fåtölj,samma_modell,0.7832,28142,29247,strandmon,strandmon,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/22151871/21ef4976-4668-4796-9679-de39ff47cd3e,https://images.blocketcdn.se/dynamic/default/item/24441492/252a12f6-b0cc-48af-adad-42d6967560a9,IKEA fåtölj Strandmon (?),Strandmon fåtölj IKEA,samma_modell_okänd_storlek
hylla,olika_modell,0.4116,17820,61674,besta,stockholm,100-150cm,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23715729/dde7dfbb-72f5-429a-95a4-2f107f4e69e0,https://images.blocketcdn.se/dynamic/default/item/24694576/6dd4ca11-87f5-4143-b192-d84b4e50587d,"IKEA Bestå skåp 120 cm brett, 200 högt",Ikea ”Stockholm” skåp i valnöt.,olika_modell
hylla,olika_modell,0.373,62563,89732,billy,liatorp,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24662277/9309eff6-c272-464f-aa3f-f8b07e5cdf4d,https://images.blocketcdn.se/dynamic/default/item/24734553/b15cfed9-a933-4ace-99cc-3dbf39d1dd4f,Billy bokhylla,Vitrinskåp och TV-bänk modell Liatorp,olika_modell
hylla,olika_modell,0.0732,59176,62307,billy,stringhylla,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24544773/1c2e90f1-50e7-474d-9c16-e1ead539cc01,https://images.blocketcdn.se/dynamic/default/item/24368111/6c4d563a-5b91-4573-8053-2ea049068397,Billy Oxberg vitrinskåp,Stringhylla i valnöt,olika_modell
hylla,olika_modell,0.223,67666,92484,besta,kallax,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/20734679/c19a5e8b-ce48-43af-9203-bf8293e7efa3,https://images.blocketcdn.se/dynamic/default/item/24749316/9d5f433b-a66f-43de-8b6c-fb92095e10d2,Skåp Bestå,KALLAX Hylla Shelf 182*182,olika_modell
hylla,olika_modell,0.1241,65730,72483,kallax,hemnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23119829/e1d9c0f3-d83a-4548-9c4f-75353d5cf153,https://images.blocketcdn.se/dynamic/default/item/24636449/87ce8657-c69a-4b5f-bcff-72ebca1ac452,"IKEA Kallax hylla, 4 fack varav 2 dörrar mintgrön",HEMNES hatthylla från IKEA,olika_modell
hylla,olika_modell,0.1434,17558,62117,billy,panton wire,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24055737/c0586cca-2dd4-4007-b421-68586f28abe0,https://images.blocketcdn.se/dynamic/default/item/24682465/6b0e6ec4-cd83-4ae1-aae5-6317c6585a2a,Billy oxberg svart,Montana Panton Wire hylla blå,olika_modell
hylla,olika_modell,0.0721,9295,64833,vardags,besta,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_5010789_be59265228.jpg,https://images.blocketcdn.se/dynamic/default/item/24688646/ef038aca-b86e-42b9-8094-af00f55de42d,"Bokhylla med skåpunderdel, ""Vardags"". carl malmsten",Bestå skåp i vitlaserad ek,olika_modell
hylla,olika_modell,0.7178,62394,70642,kallax,liatorp,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24714507/25e3fda8-01cb-4bfd-9c7e-25dd0216ce1b,https://images.blocketcdn.se/dynamic/default/item/24583591/a7fb054c-fa7a-442d-a639-eb81d2042185,Kallax hylla från ikea,Ikea bokhylla vit design liatorp,olika_modell
hylla,olika_modell,0.3367,61328,70920,besta,billy,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/21184424/d356b051-7a08-45b2-8f7f-b333c3ad37be,https://images.blocketcdn.se/dynamic/default/item/24463459/f9e1f014-4ed3-4492-9dfc-90996c38f1a8,Bokskåp,Vitrinskåp - Billy (IKEA),olika_modell
