truth_base,truth_type,token,price_kind,blocked,image_share,blind text|type,blind text|base,blind text|source,blind text|kronor,blind text|ratio,text+prior|type,text+prior|base,text+prior|source,text+prior|kronor,text+prior|ratio,bild (familj)|type,bild (familj)|base,bild (familj)|source,bild (familj)|kronor,bild (familj)|ratio,text+prior+bild|type,text+prior+bild|base,text+prior+bild|source,text+prior+bild|kronor,text+prior+bild|ratio,gammal platt klassificerare|type,gammal platt klassificerare|kronor,gammal platt klassificerare|ratio
sanggavel,sanggavel,bemz,asking,1,0.555,,,,,,,,,,,,,,,,,,,,,okänd,,
sanggavel,sanggavel,180x200cm,asking,1,0.292,,,,,,sang,sang,prior,,,,,,,,sang,sang,prior,,,soffa,,
sanggavel,sanggavel,stabil,asking,1,0.754,,,,,,,,,,,sang,sang,image,204.0,1.2566037735849056,sang,sang,image,204.0,1.2566037735849056,okänd,,
sanggavel,sanggavel,dux,asking,1,0.458,,,,,,,,,,,,,,,,,,,,,okänd,,
sanggavel,sanggavel,sleepo,asking,1,0.818,,,,,,sang,sang,prior,3300.0,2.2222222222222223,sanggavel,sanggavel,image,0.0,1.0,sang,sang,prior,3300.0,2.2222222222222223,sänggavel,,
sanggavel,sanggavel,ellos,asking,1,0.9,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,viking,asking,1,0.946,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,vaggavel,asking,1,0.811,,,,,,,,,,,forvaring,forvaring,image,,,forvaring,forvaring,image,,,hylla,150.0,0.7272727272727273
sanggavel,sanggavel,rejal,asking,1,0.872,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,kungsangen,asking,1,0.673,,,,,,,,,,,,,,,,,,,,,säng,,
sanggavel,sanggavel,sanggaveln,asking,1,0.611,,,,,,,,,,,,,,,,,,,,,säng,,
sanggavel,sanggavel,orientalisk,asking,1,0.629,,,,,,,,,,,,,,,,,,,,,säng,,
sanggavel,sanggavel,sangkappa,asking,1,0.973,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,madrassbotten,asking,1,0.896,,,,,,,,,,,sang,sang,image,500.0,1.3333333333333333,sang,sang,image,500.0,1.3333333333333333,okänd,,
sanggavel,sanggavel,melimeli,asking,1,0.591,,,,,,,,,,,,,,,,,,,,,sänggavel,,
sanggavel,sanggavel,vidaxl,asking,1,0.643,,,,,,,,,,,,,,,,,,,,,hylla,672.0,0.12953367875647667
sanggavel,sanggavel,mio,asking,1,0.547,,,,,,,,,,,,,,,,,,,,,sänggavel,,
sanggavel,sanggavel,jysk,asking,1,0.79,,,,,,,,,,,sang,sang,image,1300.0,3.6,sang,sang,image,1300.0,3.6,säng,,
sanggavel,sanggavel,180cm,asking,1,0.848,,,,,,sang,sang,prior,2650.0,3.65,sang,sang,image,2650.0,3.65,sang,sang,prior,2650.0,3.65,okänd,,
sanggavel,sanggavel,norrgavel,asking,1,0.683,,,,,,,,,,,,,,,,,,,,,bord,900.0,1.45
sanggavel,sanggavel,design,asking,1,0.705,,,,,,,,,,,sang,sang,image,500.0,0.8333333333333334,sang,sang,image,500.0,0.8333333333333334,sänggavel,,
sanggavel,sanggavel,sova,asking,1,0.951,,,,,,sang,sang,prior,2800.0,3.3333333333333335,sanggavel,sanggavel,image,0.0,1.0,sang,sang,prior,2800.0,3.3333333333333335,sänggavel,,
sanggavel,sanggavel,mio,asking,1,1.0,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,norrgavel,asking,1,0.637,,,,,,,,,,,,,,,,,,,,,stol,997.5,1.49875
sanggavel,sanggavel,brimnes,asking,1,0.491,,,,,,,,,,,,,,,,,,,,,okänd,,
sanggavel,sanggavel,rotting,asking,1,0.534,,,,,,,,,,,,,,,,,,,,,sänggavel,,
sanggavel,sanggavel,160cm,asking,1,0.924,,,,,,sang,sang,prior,2100.0,3.3333333333333335,sanggavel,sanggavel,image,0.0,1.0,sang,sang,prior,2100.0,3.3333333333333335,sänggavel,,
sanggavel,sanggavel,textil,asking,1,0.49,,,,,,,,,,,,,,,,,,,,,sänggavel,,
sanggavel,sanggavel,string,asking,1,0.553,,,,,,forvaring,forvaring,prior,1927.5,4.096385542168675,,,,,,forvaring,forvaring,prior,1927.5,4.096385542168675,okänd,,
sanggavel,sanggavel,jotex,asking,1,0.976,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.948,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,care,asking,1,0.975,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,jysk,asking,1,0.976,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,ooppnad,asking,1,0.367,,,,,,,,,,,,,,,,,,,,,okänd,,
sanggavel,sanggavel,brimnes,asking,1,0.775,,,,,,,,,,,sang,sang,image,800.0,2.6,sang,sang,image,800.0,2.6,säng,,
sanggavel,sanggavel,ellos,asking,1,0.596,,,,,,,,,,,,,,,,,,,,,hylla,47.5,0.9455587392550143
sanggavel,sanggavel,forvaring,asking,1,0.546,,,,,,,,,,,,,,,,,,,,,säng,,
sanggavel,sanggavel,jotex,asking,1,0.902,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,rotting,asking,1,0.347,,,,,,,,,,,,,,,,,,,,,okänd,,
sanggavel,sanggavel,mio,asking,1,0.881,,,,,,,,,,,forvaring,forvaring,image,0.0,1.0,forvaring,forvaring,image,0.0,1.0,byrå,,
sanggavel,sanggavel,teddy,asking,1,0.419,,,,,,sang,sang,prior,2100.0,3.1,,,,,,sang,sang,prior,2100.0,3.1,okänd,,
sanggavel,sanggavel,rotting,asking,1,0.462,,,,,,,,,,,,,,,,,,,,,sänggavel,,
sanggavel,sanggavel,ram,asking,1,0.387,,,,,,,,,,,,,,,,,,,,,okänd,,
sanggavel,sanggavel,hog,asking,1,0.762,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.799,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,norrgavel,asking,1,0.974,,,,,,,,,,,forvaring,forvaring,image,13000.0,7.5,forvaring,forvaring,image,13000.0,7.5,hylla,500.0,0.75
sanggavel,sanggavel,sangavel,asking,1,0.528,,,,,,,,,,,,,,,,,,,,,hylla,,
sanggavel,sanggavel,mio,asking,1,0.556,,,,,,,,,,,,,,,,,,,,,sänggavel,,
sanggavel,sanggavel,konstskinn,asking,1,0.894,,,,,,stol,stol,prior,,,sanggavel,sanggavel,image,0.0,1.0,stol,stol,prior,,,sänggavel,,
sanggavel,sanggavel,sangfabriken,asking,1,0.843,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,melimeli,asking,1,0.749,,,,,,sang,sang,prior,,,sanggavel,sanggavel,image,0.0,1.0,sang,sang,prior,,,sänggavel,,
sanggavel,sanggavel,sovrumsmobler,asking,1,0.906,,,,,,,,,,,sang,sang,image,,,sang,sang,image,,,säng,,
sanggavel,sanggavel,ella,asking,1,0.898,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,norrgavel,asking,1,0.902,,,,,,,,,,,forvaring,forvaring,image,13000.0,7.5,forvaring,forvaring,image,13000.0,7.5,hylla,500.0,0.75
sanggavel,sanggavel,jotex,asking,1,0.923,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,2,0.968,,,,,,,,,,,sang,sang,image,2200.0,3.2,sang,sang,image,2200.0,3.2,okänd,,
sanggavel,sanggavel,textil,asking,1,0.976,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.74,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,nordli,asking,1,0.62,,,,,,,,,,,,,,,,,,,,,okänd,,
sanggavel,sanggavel,norrgavel,asking,1,0.566,,,,,,forvaring,forvaring,prior,13000.0,7.5,,,,,,forvaring,forvaring,prior,13000.0,7.5,hylla,500.0,0.75
sanggavel,sanggavel,gammaldags,asking,1,0.378,,,,,,,,,,,,,,,,,,,,,soffa,,
sanggavel,sanggavel,hyllplan,asking,1,0.77,,,,,,forvaring,forvaring,prior,257.5,0.6423611111111112,forvaring,forvaring,image,257.5,0.6423611111111112,forvaring,forvaring,prior,257.5,0.6423611111111112,hylla,195.0,0.7291666666666666
sanggavel,sanggavel,jotex,asking,1,0.519,,,,,,,,,,,,,,,,,,,,,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.838,,,,,,,,,,,soffa,soffa,image,2500.0,3.5,soffa,soffa,image,2500.0,3.5,soffa,2500.0,3.5
sanggavel,sanggavel,90cm,asking,1,0.548,,,,,,sang,sang,prior,500.0,2.0,,,,,,sang,sang,prior,500.0,2.0,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.894,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,viking,asking,1,0.821,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,180cm,asking,1,0.733,,,,,,,,,,,sang,sang,image,2650.0,3.65,sang,sang,image,2650.0,3.65,säng,,
sanggavel,sanggavel,norrgavel,asking,1,0.764,,,,,,,,,,,forvaring,forvaring,image,13000.0,7.5,forvaring,forvaring,image,13000.0,7.5,hylla,500.0,0.75
sanggavel,sanggavel,carpe,asking,1,0.852,,,,,,sang,sang,prior,3150.0,1.9402985074626866,sanggavel,sanggavel,image,0.0,1.0,sang,sang,prior,3150.0,1.9402985074626866,sänggavel,,
sanggavel,sanggavel,160cm,asking,1,0.952,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,morkbla,asking,1,0.947,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.974,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,ekens,asking,1,0.876,,,,,,sang,sang,prior,4025.0,3.037974683544304,sang,sang,image,4025.0,3.037974683544304,sang,sang,prior,4025.0,3.037974683544304,säng,,
sanggavel,sanggavel,jattefina,asking,1,0.87,,,,,,stol,stol,prior,,,sanggavel,sanggavel,image,0.0,1.0,stol,stol,prior,,,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.844,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,180cm,asking,1,1.0,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.975,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.368,,,,,,,,,,,,,,,,,,,,,okänd,,
sanggavel,sanggavel,jysk,asking,1,0.95,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,melimeli,asking,1,0.508,,,,,,,,,,,,,,,,,,,,,säng,,
sanggavel,sanggavel,rotting,asking,1,0.413,,,,,,,,,,,,,,,,,,,,,sänggavel,,
sanggavel,sanggavel,kungssangen,asking,1,0.763,,,,,,sang,sang,prior,1147.5,1.4098214285714286,sang,sang,image,1147.5,1.4098214285714286,sang,sang,prior,1147.5,1.4098214285714286,säng,,
sanggavel,sanggavel,cognacsfargat,asking,1,0.706,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,ska,asking,1,0.897,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,knappar,asking,1,0.821,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,moholm,asking,1,0.65,,,,,,sang,sang,prior,,,,,,,,sang,sang,prior,,,säng,,
sanggavel,sanggavel,orientalisk,asking,1,0.823,,,,,,,,,,,bord,bord,image,,,bord,bord,image,,,bord,,
sanggavel,sanggavel,tempur,asking,1,0.9,,,,,,sang,sang,prior,8500.0,3.8333333333333335,sanggavel,sanggavel,image,0.0,1.0,sang,sang,prior,8500.0,3.8333333333333335,sänggavel,,
sanggavel,sanggavel,textil,asking,1,0.79,,,,,,,,,,,sang,sang,image,1950.0,4.9,sang,sang,image,1950.0,4.9,säng,,
sanggavel,sanggavel,carpe,asking,1,0.489,,,,,,sang,sang,prior,3350.0,2.0634920634920637,,,,,,sang,sang,prior,3350.0,2.0634920634920637,sänggavel,,
sanggavel,sanggavel,120cm,asking,1,0.282,,,,,,,,,,,,,,,,,,,,,okänd,,
sanggavel,sanggavel,mio,asking,1,0.949,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,morkgratt,asking,1,0.585,,,,,,,,,,,,,,,,,,,,,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.946,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,ekens,asking,1,0.537,,,,,,sang,sang,prior,4075.0,3.116883116883117,,,,,,sang,sang,prior,4075.0,3.116883116883117,okänd,,
sanggavel,sanggavel,ellos,asking,1,0.975,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,nordli,asking,1,0.946,,,,,,,,,,,forvaring,forvaring,image,100.0,1.1666666666666667,forvaring,forvaring,image,100.0,1.1666666666666667,byrå,,
sanggavel,sanggavel,mio,asking,1,1.0,,,,,,,,,,,sang,sang,image,2200.0,3.2,sang,sang,image,2200.0,3.2,okänd,,
sanggavel,sanggavel,komplett,asking,1,0.921,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.918,,,,,,,,,,,forvaring,forvaring,image,0.0,1.0,forvaring,forvaring,image,0.0,1.0,hylla,600.0,0.4
sanggavel,sanggavel,textil,asking,1,0.852,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,2,1.0,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,rotting,asking,1,0.364,,,,,,,,,,,,,,,,,,,,,okänd,,
sanggavel,sanggavel,elegant,asking,1,0.946,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,anvand,asking,1,0.632,,,,,,,,,,,,,,,,,,,,,soffa,2600.0,3.260869565217391
sanggavel,sanggavel,mio,asking,1,1.0,,,,,,,,,,,sang,sang,image,2200.0,3.2,sang,sang,image,2200.0,3.2,säng,,
sanggavel,sanggavel,carpe,asking,1,0.95,,,,,,sang,sang,prior,3150.0,1.9402985074626866,sanggavel,sanggavel,image,0.0,1.0,sang,sang,prior,3150.0,1.9402985074626866,sänggavel,,
sanggavel,sanggavel,norrgavel,asking,1,0.842,,,,,,,,,,,bord,bord,image,900.0,1.45,bord,bord,image,900.0,1.45,bord,900.0,1.45
sanggavel,sanggavel,fynd,asking,1,1.0,,,,,,sang,sang,prior,1500.0,2.5,sang,sang,image,1500.0,2.5,sang,sang,prior,1500.0,2.5,okänd,,
sanggavel,sanggavel,mio,asking,1,0.77,,,,,,,,,,,sang,sang,image,2200.0,3.2,sang,sang,image,2200.0,3.2,säng,,
sanggavel,sanggavel,eken,asking,1,0.356,,,,,,sang,sang,prior,,,,,,,,sang,sang,prior,,,soffa,,
sanggavel,sanggavel,creme,asking,1,0.672,,,,,,,,,,,,,,,,,,,,,okänd,,
sanggavel,sanggavel,sangkappa,asking,1,0.924,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,string,asking,1,0.7,,,,,,forvaring,forvaring,prior,1927.5,4.096385542168675,forvaring,forvaring,image,1927.5,4.096385542168675,forvaring,forvaring,prior,1927.5,4.096385542168675,hylla,676.5,2.0867469879518072
sanggavel,sanggavel,textil,asking,1,0.51,,,,,,,,,,,,,,,,,,,,,sänggavel,,
sanggavel,sanggavel,malm,asking,1,0.855,,,,,,,,,,,bord,bord,image,200.0,0.6666666666666666,bord,bord,image,200.0,0.6666666666666666,bord,200.0,0.6666666666666666
sanggavel,sanggavel,mio,asking,1,0.952,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,huvudgavel,asking,1,0.412,,,,,,sang,sang,prior,1800.0,3.5714285714285716,,,,,,sang,sang,prior,1800.0,3.5714285714285716,okänd,,
sanggavel,sanggavel,rykkinn,asking,1,0.799,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,extra,asking,1,0.307,,,,,,,,,,,,,,,,,,,,,okänd,,
sanggavel,sanggavel,vagghangd,asking,1,0.664,,,,,,,,,,,,,,,,,,,,,soffa,,
sanggavel,sanggavel,vagig,asking,1,0.969,,,,,,,,,,,sang,sang,image,,,sang,sang,image,,,säng,,
sanggavel,sanggavel,string,asking,1,0.798,,,,,,forvaring,forvaring,prior,1877.5,3.79182156133829,forvaring,forvaring,image,1877.5,3.79182156133829,forvaring,forvaring,prior,1877.5,3.79182156133829,hylla,627.5,1.933085501858736
sanggavel,sanggavel,stabil,asking,1,0.844,,,,,,sang,sang,prior,204.5,1.2572327044025158,sang,sang,image,204.5,1.2572327044025158,sang,sang,prior,204.5,1.2572327044025158,säng,,
sanggavel,sanggavel,mio,asking,1,1.0,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,jensen,asking,1,1.0,,,,,,sang,sang,prior,1500.0,1.75,sang,sang,image,1500.0,1.75,sang,sang,prior,1500.0,1.75,okänd,,
sanggavel,sanggavel,mysig,asking,1,0.72,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,hilding,asking,1,0.923,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,tunn,asking,1,0.346,,,,,,,,,,,,,,,,,,,,,okänd,,
sanggavel,sanggavel,naturmaterial,asking,1,0.581,,,,,,,,,,,,,,,,,,,,,sänggavel,,
sanggavel,sanggavel,jysk,asking,1,0.864,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,180cm,asking,1,0.525,,,,,,sang,sang,prior,2650.0,3.65,,,,,,sang,sang,prior,2650.0,3.65,soffa,2000.0,3.0
sanggavel,sanggavel,mio,asking,1,0.949,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.7,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,1,1.0,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.949,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.433,,,,,,,,,,,,,,,,,,,,,sänggavel,,
sanggavel,sanggavel,ellos,asking,1,0.521,,,,,,,,,,,,,,,,,,,,,säng,,
sanggavel,sanggavel,mio,asking,2,0.506,,,,,,,,,,,,,,,,,,,,,sänggavel,,
sanggavel,sanggavel,textil,asking,1,0.949,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,elegant,asking,1,0.505,,,,,,,,,,,,,,,,,,,,,bord,50.0,1.0344827586206897
sanggavel,sanggavel,gustaviansk,asking,1,0.404,,,,,,,,,,,,,,,,,,,,,soffa,400.0,1.3636363636363635
sanggavel,sanggavel,140cm,asking,1,0.0,,,,,,sang,sang,prior,1800.0,4.0,,,,,,sang,sang,prior,1800.0,4.0,,,
sanggavel,sanggavel,jotex,asking,1,0.558,,,,,,,,,,,,,,,,,,,,,hylla,300.0,0.7272727272727273
sanggavel,sanggavel,mio,asking,1,0.663,,,,,,,,,,,,,,,,,,,,,sänggavel,,
sanggavel,sanggavel,handgjord,asking,1,0.764,,,,,,,,,,,bord,bord,image,700.0,1.368421052631579,bord,bord,image,700.0,1.368421052631579,bord,700.0,1.368421052631579
sanggavel,sanggavel,mio,asking,1,0.9,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,bred,asking,1,0.949,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,50-tal,asking,1,0.324,,,,,,stol,stol,prior,350.0,0.5625,,,,,,stol,stol,prior,350.0,0.5625,okänd,,
sanggavel,sanggavel,160cm,asking,1,0.581,,,,,,sang,sang,prior,2100.0,3.3333333333333335,,,,,,sang,sang,prior,2100.0,3.3333333333333335,sänggavel,,
sanggavel,sanggavel,jattefin,asking,1,0.975,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,2,0.831,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,tradition,asking,1,0.302,,,,,,,,,,,,,,,,,,,,,okänd,,
sanggavel,sanggavel,nyskick,asking,1,1.0,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,rykkinn,asking,1,0.744,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.626,,,,,,,,,,,,,,,,,,,,,sänggavel,,
sanggavel,sanggavel,overkast,asking,1,0.68,,,,,,sang,sang,prior,600.0,0.4,,,,,,sang,sang,prior,600.0,0.4,säng,,
sanggavel,sanggavel,viking,asking,1,0.844,,,,,,sang,sang,prior,3000.0,2.5,sanggavel,sanggavel,image,0.0,1.0,sang,sang,prior,3000.0,2.5,sänggavel,,
sanggavel,sanggavel,rykkinn,asking,1,0.913,,,,,,,,,,,sang,sang,image,1700.0,3.125,sang,sang,image,1700.0,3.125,säng,,
sanggavel,sanggavel,mio,asking,5,0.95,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.9,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.9,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,1,1.0,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.539,,,,,,,,,,,,,,,,,,,,,sänggavel,,
sanggavel,sanggavel,mandal,asking,1,0.499,,,,,,,,,,,,,,,,,,,,,sänggavel,,
sanggavel,sanggavel,dux,asking,1,0.421,,,,,,,,,,,,,,,,,,,,,okänd,,
sanggavel,sanggavel,stomme,asking,1,0.679,,,,,,,,,,,,,,,,,,,,,sänggavel,,
sanggavel,sanggavel,vagghangd,asking,1,0.759,,,,,,,,,,,sang,sang,image,900.0,2.2413793103448274,sang,sang,image,900.0,2.2413793103448274,säng,,
sanggavel,sanggavel,50-tal,asking,1,0.411,,,,,,,,,,,,,,,,,,,,,del/tillbehör,,
sanggavel,sanggavel,grabeige,asking,1,0.924,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,presley,asking,1,1.0,,,,,,sang,sang,prior,,,sang,sang,image,,,sang,sang,prior,,,okänd,,
sanggavel,sanggavel,mio,asking,1,0.377,,,,,,,,,,,,,,,,,,,,,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.973,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.809,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,okänd,,
sanggavel,sanggavel,mio,asking,1,0.948,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.52,,,,,,,,,,,,,,,,,,,,,sänggavel,,
sanggavel,sanggavel,mio,asking,1,0.976,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
sanggavel,sanggavel,ellos,asking,1,0.774,,,,,,,,,,,sanggavel,sanggavel,image,0.0,1.0,sanggavel,sanggavel,image,0.0,1.0,sänggavel,,
